id,name,country_id,full_date,year,month,day,wgs_long,wgs_lat,championship_type,is_championship
OneNightinBeijing2016,One Night in Beijing 2016,China,2016-05-28,2016,5,28,116.192301,39.90923,,0
OneShamelinCubeOpen2025,One Shamelin Cube Open 2025,Malaysia,2025-06-07,2025,6,7,101.740309,3.122584,,0
OneToEight2011,One-to-eight Cubes Competition 2011,China,2011-03-20,2011,3,20,113.264435,23.129163,,0
Only3x3sinAcademyium2025,Only 3x3's in Academyium Bangalore 2025,India,2025-06-01,2025,6,1,77.58102,12.911829,,0
Only3x3sinBangalore2025,Only 3x3's in Bangalore 2025,India,2025-04-27,2025,4,27,77.603845,13.072506,,0
Only3x3sinHyderabad2025,Only 3x3s in Hyderabad 2025,India,2025-03-01,2025,3,1,78.477931,17.392755,,0
Only3x3sinPerth2024,Only 3x3s in Perth 2024,Australia,2024-05-25,2024,5,25,115.867395,-31.98774,,0
OnlyCubeOpen2017,Only Cube Open 2017,France,2017-03-04,2017,3,4,4.763484,45.787053,,0
OnlyCubesinScarborough2026,Only Cubes in Scarborough 2026,Australia,2026-03-28,2026,3,28,115.77497,-31.89499,,0
OnlyCubesinWellington2024,Only Cubes in Wellington 2024,New Zealand,2024-09-14,2024,9,14,174.767793,-41.290488,,0
OnlyFMC2017,Only FMC 2017,France,2017-08-26,2017,8,26,4.780682,45.7477,,0
OnlyFMC2020,Only FMC 2020,France,2020-09-12,2020,9,12,4.882049,45.704268,,0
OnlyFMC2021,Only FMC 2021,France,2021-07-31,2021,7,31,4.881275,45.700234,,0
OnlyMentalLyon2018,Only Mental Lyon 2018,France,2018-07-08,2018,7,8,4.792014,45.786812,,0
OnlyOullinsOpen2024,Only Oullins Open 2024,France,2024-02-24,2024,2,24,4.809179,45.719454,,0
OnnellistaUuttaVuotta2023,Onnellista Uutta Vuotta 2023,Finland,2023-01-01,2023,1,1,24.929255,60.16876,,0
OntarioChampionship2024,Ontario Championship 2024,Canada,2024-08-09,2024,8,9,-78.898574,43.944216,,0
OntheSideSouthAustralia2023,On the Side South Australia 2023,Australia,2023-03-11,2023,3,11,138.60797,-34.950635,,0
OntheSideSouthAustralia2024,On the Side South Australia 2024,Australia,2024-02-10,2024,2,10,138.60808,-34.950615,,0
OPaiOpen2016,Ó Paí Open 2016,Brazil,2016-12-03,2016,12,3,-38.406827,-12.966476,,0
OpalOpen2016,Opal Open 2016,France,2016-12-17,2016,12,17,1.84949,50.960012,,0
OpawaOpen2022,Opawa Open 2022,New Zealand,2022-09-10,2022,9,10,172.661129,-43.552348,,0
OpenBerry2018,L'Open du Berry 2018,France,2018-06-02,2018,6,2,2.385977,47.078168,,0
OpenChristmasCubeHuancayo2024,Open Christmas Cube Huancayo 2024,Peru,2024-12-14,2024,12,14,-75.214729,-12.0738,,0
OpenCidadedaCrianca2016,Open Cidade da Criança 2016,Brazil,2016-11-12,2016,11,12,-51.385425,-22.183619,,0
OpenClubElDado2025,Open Club El Dado 2025,Chile,2025-05-24,2025,5,24,-70.596047,-33.455888,,0
OpenColca2014,Open Colca 2014,Peru,2014-03-21,2014,3,21,-71.534085,-16.394877,,0
OpenCubata2025,Open Cubata 2025,Brazil,2025-09-21,2025,9,21,-46.462721,-23.911984,,0
OpenCubeProject2014,Open Cube Project 2014,France,2014-04-12,2014,4,12,2.971563,50.585657,,0
OpenCubeProject2015,Open Cube Project 2015,France,2015-04-11,2015,4,11,2.972272,50.586062,,0
OpenCubeProject2016,Open Cube Project 2016,France,2016-04-16,2016,4,16,2.959869,50.592045,,0
OpendeGatineau2025,Open de Gatineau 2025,Canada,2025-06-07,2025,6,7,-75.764832,45.455195,,0
OpendeGatineau2026,Open de Gatineau 2026,Canada,2026-02-28,2026,2,28,-75.764832,45.455195,,0
OpendeGatineauA2023,Open de Gatineau A 2023,Canada,2023-03-25,2023,3,25,-75.655318,45.484076,,0
OpendeGatineauA2024,Open de Gatineau A 2024,Canada,2024-04-06,2024,4,6,-75.655318,45.484076,,0
OpendeGatineauB2023,Open de Gatineau B 2023,Canada,2023-03-26,2023,3,26,-75.655318,45.484076,,0
OpendeGatineauB2024,Open de Gatineau B 2024,Canada,2024-04-07,2024,4,7,-75.655318,45.484076,,0
OpendelMayo2019,Open del Mayo 2019,Mexico,2019-10-05,2019,10,5,-109.459512,27.055351,,0
OpendeLumes2019,Open de Lumes 2019,France,2019-04-06,2019,4,6,4.783835,49.73575,,0
OpendeLumes2020,Open de Lumes 2020,France,2020-04-18,2020,4,18,4.783835,49.73575,,0
OpendeLumes2023,Open de Lumes 2023,France,2023-06-24,2023,6,24,4.783835,49.73575,,0
OpendeMarseille2024,Open de Marseille 2024,France,2024-04-20,2024,4,20,5.480627,43.285154,,0
OpendeMontreal2022,Open de Montréal 2022,Canada,2022-05-14,2022,5,14,-73.562467,45.49488,,0
OpendeMontreal2023,Open de Montréal 2023,Canada,2023-06-10,2023,6,10,-73.562467,45.49488,,0
OpenFlorida2017,Open La Florida 2017,Chile,2017-08-26,2017,8,26,-70.600681,-33.520322,,0
OpenOvalleSummer2023,Open Ovalle Summer 2023,Chile,2023-02-11,2023,2,11,-71.183399,-30.59898,,0
OpenOvalleSummer2024,Open Ovalle Summer 2024,Chile,2024-03-09,2024,3,9,-71.184561,-30.598366,,0
OpenPUCP2024,Open PUCP 2024,Peru,2024-03-16,2024,3,16,-77.081258,-12.070513,,0
OpenPUCPCubingCommunity2024,Open PUCP Cubing Community 2024,Peru,2024-07-19,2024,7,19,-77.081258,-12.070513,,0
OpenRubikVallDuixo2016,Open Rubik Vall d'Uixó 2016,Spain,2016-09-03,2016,9,3,-0.235755,39.822406,,0
OpentheDoorMoselle2024,Open the Door Moselle 2024,France,2024-12-14,2024,12,14,7.305736,48.766457,,0
OpenthePotDijon2025,Open the Pot Dijon 2025,France,2025-05-24,2025,5,24,5.064039,47.332217,,0
OpentropolisCEFET2024,Opentrópolis CEFET 2024,Brazil,2024-03-16,2024,3,16,-43.17863,-22.511766,,0
OpentropolisCEFET2025,Opentrópolis CEFET 2025,Brazil,2025-03-22,2025,3,22,-43.17863,-22.511766,,0
OpentropolisCEFET2026,Opentrópolis CEFET 2026,Brazil,2026-03-14,2026,3,14,-43.17863,-22.511766,,0
OpenTunja2020,Open Tunja 2020,Colombia,2020-04-05,2020,4,5,-73.363225,5.529893,,0
OpenUTFaoCubo2019,Open UTF ao Cubo 2019,Brazil,2019-08-17,2019,8,17,-50.655869,-23.186493,,0
OpenYourMind2016,Open Your Mind 2016,Bolivia,2016-11-26,2016,11,26,-68.109682,-16.521505,,0
OperationNxNMyrbacka2020,Operation NxN Myrbacka 2020,Finland,2020-08-30,2020,8,30,24.854059,60.26312,,0
OptimalSolvinginPovo2024,Optimal Solving in Povo 2024,Italy,2024-04-27,2024,4,27,11.154282,46.064981,,0
OradeaCubingFinals2018,Oradea Cubing Finals 2018,Romania,2018-12-15,2018,12,15,21.937202,47.054402,,0
OradeaCubingOpen2018,Oradea Cubing Open 2018,Romania,2018-02-03,2018,2,3,21.937152,47.05445,,0
Orange2026,Orange 2026,Australia,2026-04-11,2026,4,11,149.100912,-33.284033,,0
OrangeCoastPuzzleMeet2015,Orange Coast Puzzle Meet 2015,USA,2015-04-18,2015,4,18,-117.909323,33.669733,,0
OrangeCountyNewcomers2024,Orange County Newcomers 2024,USA,2024-03-03,2024,3,3,-117.719428,33.562004,,0
OrangeTech2017,Orange Tech 2017,Brazil,2017-03-18,2017,3,18,-46.746675,-23.289507,,0
OrangeWalkCubeathon2025,Orange Walk Cube-a-thon 2025,Belize,2025-04-26,2025,4,26,-88.569984,18.084762,,0
OrangeZest2023,Orange Zest 2023,Australia,2023-01-08,2023,1,8,149.098609,-33.282158,,0
OrdosWinter2020,Ordos Winter 2020,China,2020-01-11,2020,1,11,109.778756,39.598836,,0
OrebroMinxfest2024,Örebro Minxfest 2024,Sweden,2024-09-14,2024,9,14,15.2035,59.255384,,0
OrebroMinxfest2025,Örebro Minxfest 2025,Sweden,2025-09-21,2025,9,21,15.203474,59.255351,,0
OrebroOpen2025,Örebro Open 2025,Sweden,2025-02-02,2025,2,2,15.217486,59.275195,,0
OrebroSideEvents2024,Örebro Side Events 2024,Sweden,2024-05-04,2024,5,4,15.2035,59.255384,,0
OrebroSideEvents2025,Örebro Side Events 2025,Sweden,2025-05-11,2025,5,11,15.2035,59.255384,,0
OrebroSideEvents2026,Örebro Side Events 2026,Sweden,2026-05-16,2026,5,16,15.203627,59.255357,,0
OrebroVinterkubingMainEvents2025,Örebro Vinterkubing - Main Events 2025,Sweden,2025-12-06,2025,12,6,15.217341,59.275057,,0
OrebroVinterkubingSideEvents2025,Örebro Vinterkubing - Side Events 2025,Sweden,2025-12-07,2025,12,7,15.203554,59.255436,,0
OrediggerFallCO2025,Oredigger Fall CO 2025,USA,2025-11-22,2025,11,22,-105.223117,39.750099,,0
OrediggerOpen2024,Oredigger Open 2024,USA,2024-02-17,2024,2,17,-105.223107,39.74992,,0
OrediggerOpenCO2025,Oredigger Open CO 2025,USA,2025-03-08,2025,3,8,-105.223117,39.750099,,0
OrediggerOpenCO2026,Oredigger Open CO 2026,USA,2026-02-08,2026,2,8,-105.223065,39.749984,,0
Oregon2016,Oregon 2016,USA,2016-08-27,2016,8,27,-122.655427,45.53242,,0
OregonChampionship2019,CubingUSA Oregon Championship 2019,USA,2019-03-08,2019,3,8,-123.278906,44.564929,,0
OregonChampionship2022,Oregon Championship 2022,USA,2022-08-12,2022,8,12,-122.680292,45.507194,,0
OregonChampionship2023,Oregon Championship 2023,USA,2023-09-01,2023,9,1,-123.040071,44.938794,,0
OregonChampionship2024,Oregon Championship 2024,USA,2024-09-13,2024,9,13,-122.575621,45.565656,,0
OregonChampionship2025,Oregon Championship 2025,USA,2025-09-05,2025,9,5,-123.040071,44.938794,,0
OregonState2018,Oregon State 2018,USA,2018-02-24,2018,2,24,-123.278906,44.564929,,0
OregonState2019,Oregon State 2019,USA,2019-01-26,2019,1,26,-123.278906,44.564929,,0
OregonStateAlpha2016,Oregon State Alpha 2016,USA,2016-01-09,2016,1,9,-123.278906,44.564929,,0
OregonStateFall2025,Oregon State Fall 2025,USA,2025-12-06,2025,12,6,-123.278967,44.56487,,0
OregonStateFavorites2018,Oregon State Favorites 2018,USA,2018-06-02,2018,6,2,-123.278906,44.564929,,0
OregonStateFavorites2019,Oregon State Favorites 2019,USA,2019-10-19,2019,10,19,-123.278906,44.564929,,0
OregonStateFavorites2020,Oregon State Favorites 2020,USA,2020-04-25,2020,4,25,-123.278906,44.564929,,0
OregonStateLeapDay2020,Oregon State Leap Day 2020,USA,2020-02-29,2020,2,29,-123.278906,44.564929,,0
OregonStatePBQ2026,Oregon State PBQ 2026,USA,2026-02-22,2026,2,22,-123.278967,44.56487,,0
OregonStateSpring2026,Oregon State Spring 2026,USA,2026-05-02,2026,5,2,-123.278967,44.56487,,0
OrizabaCubeFest2012,Orizaba Cube Fest 2012,Mexico,2012-08-25,2012,8,25,-96.13634,19.17781,,0
OronoOpen2025,Orono Open 2025,USA,2025-03-22,2025,3,22,-68.690133,44.902227,,0
OrtigasFairandSquares2024,Ortigas Fair and Squares 2024,Philippines,2024-09-29,2024,9,29,121.059812,14.591062,,0
Oruroalcubo2019,Oruro al Cubo 2019,Bolivia,2019-04-07,2019,4,7,-67.106203,-17.952301,,0
OruroAutumn2018,Oruro Autumn 2018,Bolivia,2018-05-19,2018,5,19,-67.102667,-17.961763,,0
OruroCubea2020,Oruro Cubea 2020,Bolivia,2020-04-05,2020,4,5,-67.10473,-17.961492,,0
OruroOpen2016,Oruro Open 2016,Bolivia,2016-05-21,2016,5,21,-67.103711,-17.96527,,0
OruroOpen2019,Oruro Open 2019,Bolivia,2019-09-21,2019,9,21,-67.110529,-17.976516,,0
OruroWinter2019,Oruro Winter 2019,Bolivia,2019-06-30,2019,6,30,-67.113879,-17.972005,,0
OruroWinter2023,Oruro Winter 2023,Bolivia,2023-06-03,2023,6,3,-67.119798,-17.985121,,0
Osaka2006,Osaka Rubik's Cube contest 2006,Japan,2006-03-05,2006,3,5,135.502165,34.693737,,0
Osaka2007,Osaka Rubik's Cube contest 2007,Japan,2007-03-31,2007,3,31,135.502165,34.693737,,0
Osaka2011,Osaka 2011,Japan,2011-03-26,2011,3,26,135.502165,34.693737,,0
OsakaOpen2008,Osaka Open 2008,Japan,2008-03-29,2008,3,29,135.502165,34.693737,,0
OsakaOpen2009,Osaka Open 2009,Japan,2009-03-28,2009,3,28,135.502165,34.693737,,0
OsakaSpring2021,Osaka Spring 2021,Japan,2021-05-15,2021,5,15,135.624831,34.710886,,0
OsanSummer2025,Osan Summer 2025,Korea,2025-06-29,2025,6,29,127.071477,37.156051,,0
OshawaFavourites2020,Oshawa Favourites 2020,Canada,2020-04-05,2020,4,5,-78.898575,43.934523,,0
OshawaFavourites2022,Oshawa Favourites 2022,Canada,2022-05-07,2022,5,7,-78.898575,43.934523,,0
OsijekOpen2015,Osijek Open 2015,Croatia,2015-02-21,2015,2,21,18.694749,45.559543,,0
OsijekOpen2016,Osijek Open 2016,Croatia,2016-02-27,2016,2,27,18.694749,45.559543,,0
OsijekOpen2017,Osijek Open 2017,Croatia,2017-02-25,2017,2,25,18.694749,45.559543,,0
OsijekOpen2018,Osijek Open 2018,Croatia,2018-02-24,2018,2,24,18.694749,45.559543,,0
OsijeKOpen2019,Osijek Open 2019,Croatia,2019-02-23,2019,2,23,18.684023,45.557401,,0
OsijekOpen2020,Osijek Open 2020,Croatia,2020-02-29,2020,2,29,18.684023,45.557401,,0
OsijekOpen2022,Osijek Open 2022,Croatia,2022-03-19,2022,3,19,18.684023,45.557401,,0
OsijekOpen2023,Osijek Open 2023,Croatia,2023-02-25,2023,2,25,18.684024,45.557402,,0
OsijekOpen2024,Osijek Open 2024,Croatia,2024-02-24,2024,2,24,18.684024,45.557402,,0
OsijekOpen2025,Osijek Open 2025,Croatia,2025-02-22,2025,2,22,18.684024,45.557402,,0
OsijekOpen2026,Osijek Open 2026,Croatia,2026-02-28,2026,2,28,18.684112,45.557107,,0
OsijekReOpen2021,Osijek Re-Open 2021,Croatia,2021-08-28,2021,8,28,18.684023,45.557401,,0
OskemenOpen2024,Oskemen Open 2024,Kazakhstan,2024-01-20,2024,1,20,82.626322,49.947213,,0
Oslo2013,Oslo 3x3 2013,Norway,2013-06-17,2013,6,17,10.718064,59.943362,,0
OsloFall2012,Oslo Fall 2012,Norway,2012-09-23,2012,9,23,10.637339,59.91333,,0
OsloFall2013,Oslo Fall 2013,Norway,2013-10-14,2013,10,14,10.718321,59.943475,,0
OsloFall2015,Oslo Fall 2015,Norway,2015-09-12,2015,9,12,10.783376,59.966936,,0
OsloOpen2010,Oslo Open 2010,Norway,2010-08-21,2010,8,21,10.738741,59.91382,,0
OsloOpen2022,Oslo Open 2022,Norway,2022-06-24,2022,6,24,10.782094,59.909416,,0
OsloOpen2023,Oslo Open 2023,Norway,2023-06-23,2023,6,23,10.782094,59.909416,,0
OsloOpen2024,Oslo Open 2024,Norway,2024-06-21,2024,6,21,10.782094,59.909416,,0
OsloOpen2025,Oslo Open 2025,Norway,2025-06-20,2025,6,20,10.782094,59.909416,,0
OsloOpen2026,Oslo Open 2026,Norway,2026-06-19,2026,6,19,10.782094,59.909416,,0
OsoCubingFestIILima2025,Oso Cubing Fest II Lima 2025,Peru,2025-05-31,2025,5,31,-76.962381,-12.058967,,0
OsoCubingFestILima2024,Oso Cubing Fest I Lima 2024,Peru,2024-10-19,2024,10,19,-77.003151,-12.041223,,0
OsorioGuriCubing2024,Osório Guri Cubing 2024,Brazil,2024-01-26,2024,1,26,-50.256179,-29.903222,,0
OsterhojChristmasbyVote2018,Østerhøj Christmas by Vote 2018,Denmark,2018-12-01,2018,12,1,12.335086,55.749517,,0
OsterhojNxNxN2019,Østerhøj NxNxN 2019,Denmark,2019-02-23,2019,2,23,12.335086,55.749517,,0
OsterhojOpen2018,Østerhøj Open 2018,Denmark,2018-03-17,2018,3,17,12.334929,55.749485,,0
OsterhojOpen2019,Østerhøj Open 2019,Denmark,2019-08-17,2019,8,17,12.335086,55.749517,,0
OstervangOpen2022,Østervang Open 2022,Denmark,2022-05-28,2022,5,28,12.097878,55.628459,,0
OstervangOpen2023,Østervang Open 2023,Denmark,2023-05-06,2023,5,6,12.097878,55.628459,,0
OstervangOpen2024,Østervang Open 2024,Denmark,2024-10-19,2024,10,19,12.097846,55.628931,,0
OstervangSideEvents2025,Østervang Side Events 2025,Denmark,2025-10-11,2025,10,11,12.097352,55.629013,,0
OstrodaOpen2024,Ostróda Open 2024,Poland,2024-06-08,2024,6,8,19.96016,53.69631,,0
OSUBlindWeekend2018,OSU Blind Weekend 2018,USA,2018-10-06,2018,10,6,-123.278906,44.564929,,0
OSUBlindWeekend2019,OSU Blind Weekend 2019,USA,2019-11-08,2019,11,8,-123.278906,44.564929,,0
OtaAutumn2025,Ota Autumn 2025,Japan,2025-11-08,2025,11,8,139.686555,35.571304,,0
OtaBLDAutumn2025,Ota BLD Autumn 2025,Japan,2025-11-08,2025,11,8,139.686555,35.571304,,0
OtaBlindNewYear2024,Ota Blind New Year 2024,Japan,2024-01-20,2024,1,20,139.706454,35.577132,,0
OtaBlindSummer2022,Ota Blind Summer 2022,Japan,2022-07-30,2022,7,30,139.706454,35.577132,,0
OtaBlindSummer2023,Ota Blind Summer 2023,Japan,2023-07-08,2023,7,8,139.706454,35.577132,,0
OtaBlindWinter2022,Ota Blind Winter 2022,Japan,2022-12-18,2022,12,18,139.706454,35.577132,,0
OtagoOctober2019,Otago October 2019,New Zealand,2019-10-05,2019,10,5,170.46697,-45.881906,,0
OtantikWeekend2023,Otantik Weekend 2023,Turkey,2023-09-02,2023,9,2,29.040362,40.218822,,0
OtaSpring2025,Ota Spring 2025,Japan,2025-03-20,2025,3,20,139.706215,35.577368,,0
OtaSummer2022,Ota Summer 2022,Japan,2022-07-30,2022,7,30,139.706454,35.577132,,0
OtaWinter2026,Ota Winter 2026,Japan,2026-01-25,2026,1,25,139.686555,35.571304,,0
OtepotiBigCubes2024,Ōtepoti Big Cubes 2024,New Zealand,2024-06-15,2024,6,15,170.431889,-45.901466,,0
OtepotiBigCubes2025,Ōtepoti Big Cubes 2025,New Zealand,2025-08-30,2025,8,30,170.431889,-45.901466,,0
OtepotiWinter2023,Ōtepoti Winter 2023,New Zealand,2023-08-12,2023,8,12,170.431889,-45.901466,,0
OtsuBiwakoAutumn2023,Otsu Biwako Autumn 2023,Japan,2023-09-23,2023,9,23,135.862839,35.012266,,0
OtsuBiwakoSpring2026,Otsu Biwako Spring 2026,Japan,2026-04-11,2026,4,11,135.863094,35.012328,,0
OtsuBiwakoWinter2026,Otsu Biwako Winter 2026,Japan,2026-02-01,2026,2,1,135.863094,35.012328,,0
OtsuFMCWinter2025,Otsu FMC Winter 2025,Japan,2025-12-06,2025,12,6,135.863094,35.012328,,0
Ottawa3x3x3FallA2024,Ottawa 3x3x3 Fall A 2024,Canada,2024-10-25,2024,10,25,-75.88022,45.294955,,0
Ottawa3x3x3FallB2024,Ottawa 3x3x3 Fall B 2024,Canada,2024-10-26,2024,10,26,-75.88022,45.294955,,0
Ottawa3x3x3FallC2024,Ottawa 3x3x3 Fall C 2024,Canada,2024-10-26,2024,10,26,-75.88022,45.294955,,0
Ottawa3x3x3WinterA2024,Ottawa 3x3x3 Winter A 2024,Canada,2024-01-12,2024,1,12,-75.88022,45.294955,,0
Ottawa3x3x3WinterA2026,Ottawa 3x3x3 Winter A 2026,Canada,2026-01-09,2026,1,9,-75.88022,45.294955,,0
Ottawa3x3x3WinterB2024,Ottawa 3x3x3 Winter B 2024,Canada,2024-01-13,2024,1,13,-75.88022,45.294955,,0
Ottawa3x3x3WinterB2026,Ottawa 3x3x3 Winter B 2026,Canada,2026-01-10,2026,1,10,-75.88022,45.294955,,0
Ottawa3x3x3WinterC2024,Ottawa 3x3x3 Winter C 2024,Canada,2024-01-13,2024,1,13,-75.88022,45.294955,,0
Ottawa3x3x3WinterC2026,Ottawa 3x3x3 Winter C 2026,Canada,2026-01-10,2026,1,10,-75.88022,45.294955,,0
OttawaBigCubes2024,Ottawa Big Cubes 2024,Canada,2024-11-17,2024,11,17,-75.6967,45.3871,,0
OttawaBigCubes2025,Ottawa Big Cubes 2025,Canada,2025-10-18,2025,10,18,-75.6967,45.3871,,0
OttawaBlindfolded2024,Ottawa Blindfolded 2024,Canada,2024-11-16,2024,11,16,-75.6967,45.3871,,0
OttawaBlindfolded2025,Ottawa Blindfolded 2025,Canada,2025-09-27,2025,9,27,-75.88022,45.294955,,0
OttawaFavourites2024,Ottawa Favourites 2024,Canada,2024-09-28,2024,9,28,-75.75663,45.349176,,0
OttawaMiniWinterA2025,Ottawa Mini Winter A 2025,Canada,2025-01-10,2025,1,10,-75.88022,45.294955,,0
OttawaMiniWinterB2025,Ottawa Mini Winter B 2025,Canada,2025-01-11,2025,1,11,-75.88022,45.294955,,0
OttawaMiniWinterC2025,Ottawa Mini Winter C 2025,Canada,2025-01-11,2025,1,11,-75.88022,45.294955,,0
OttawaSideEventsA2025,Ottawa Side Events A 2025,Canada,2025-10-19,2025,10,19,-75.6967,45.3871,,0
OttawaSideEventsB2025,Ottawa Side Events B 2025,Canada,2025-10-19,2025,10,19,-75.6967,45.3871,,0
OttawaSpring2024,Ottawa Spring 2024,Canada,2024-05-04,2024,5,4,-75.75663,45.349176,,0
OttawaSpring2025,Ottawa Spring 2025,Canada,2025-05-03,2025,5,3,-75.75663,45.349176,,0
OttawaSpring2026,Ottawa Spring 2026,Canada,2026-04-12,2026,4,12,-75.75663,45.349176,,0
OttawaSummer2024,Ottawa Summer 2024,Canada,2024-07-27,2024,7,27,-75.801767,45.363751,,0
Oulu2025,Oulu 2025,Finland,2025-03-15,2025,3,15,25.482083,65.01651,,0
OuluOpen2017,Oulu Open 2017,Finland,2017-10-21,2017,10,21,25.486128,65.01836,,0
OuluOpen2018,Oulu Open 2018,Finland,2018-10-20,2018,10,20,25.485564,65.018393,,0
OuluOpen2022,Oulu Open 2022,Finland,2022-12-10,2022,12,10,25.485263,65.018411,,0
OutletdelasAmericas2024,Outlet de las Américas Bogotá 2024,Colombia,2024-08-19,2024,8,19,-74.116023,4.629215,,0
OutokumpuOpen2019,Outokumpu Open 2019,Finland,2019-06-29,2019,6,29,29.014065,62.725082,,0
OUWinter2019,OU Winter 2019,USA,2019-12-14,2019,12,14,-97.438118,35.183706,,0
OverlandParkOpen2017,Overland Park Open 2017,USA,2017-04-29,2017,4,29,-94.731743,38.8092,,0
OwingsMillsSummer2022,Owings Mills Summer 2022,USA,2022-07-16,2022,7,16,-76.773506,39.447584,,0
OxenteOpen2016,Oxente Open 2016,Brazil,2016-01-23,2016,1,23,-38.952879,-12.283958,,0
OxenteOpen2017,Oxente Open 2017,Brazil,2017-03-18,2017,3,18,-38.953361,-12.283933,,0
OxenteOpen2019,Oxente Open 2019,Brazil,2019-10-13,2019,10,13,-38.953311,-12.284037,,0
OxenteOpen2022,Oxente Open 2022,Brazil,2022-11-26,2022,11,26,-38.953311,-12.284037,,0
OxenteOpen2023,Oxente Open 2023,Brazil,2023-09-17,2023,9,17,-38.953311,-12.284037,,0
OxenteOpen2025,Oxente Open 2025,Brazil,2025-10-18,2025,10,18,-38.950476,-12.236628,,0
OxfordOpen2014,Oxford Open 2014,United Kingdom,2014-05-17,2014,5,17,-1.23763,51.748202,,0
OxfordWinter2014,Oxford Winter 2014,United Kingdom,2014-12-20,2014,12,20,-1.237562,51.748107,,0
P3GrandOpen2014,P3 Grand Open 2014,India,2014-06-28,2014,6,28,78.457777,17.437328,,0
P3GrandOpen2016,P3 Grand Open 2016,India,2016-12-03,2016,12,3,78.457771,17.437328,,0
P3GrandOpenFeb2017,P3 Grand Open - Feb 2017,India,2017-02-26,2017,2,26,78.38992,17.437205,,0
P3GrandOpenJan2017,P3 Grand Open - Jan 2017,India,2017-01-08,2017,1,8,78.38992,17.437205,,0
P3GrandOpenMarch2017,P3 Grand Open - March 2017,India,2017-03-26,2017,3,26,78.391348,17.554568,,0
PabianiceOpen2008,Pabianice Open 2008,Poland,2008-05-10,2008,5,10,19.361269,51.656646,,0
PabianiceOpen2010,Pabianice Open 2010,Poland,2010-09-18,2010,9,18,19.378299,51.654515,,0
PaceBlindCrazyStockholm2023,Pace Blind 'n Crazy Stockholm 2023,Sweden,2023-09-03,2023,9,3,18.067378,59.3415,,0
PahangCubeOpen2019,Pahang Cube Open 2019,Malaysia,2019-12-07,2019,12,7,103.329117,3.805645,,0
PahiyasSpeedcubingOpen2016,Pahiyas Speedcubing Open 2016,Philippines,2016-05-14,2016,5,14,121.554121,14.114907,,0
PaiOpenVCP2025,Pai Open VCP 2025,Argentina,2025-01-25,2025,1,25,-64.477681,-31.413835,,0
PakistanOpen2018,Pakistan Open 2018,Pakistan,2018-08-11,2018,8,11,73.051641,33.666817,,0
PakistanWinter2019,Pakistan Winter 2019,Pakistan,2019-12-21,2019,12,21,73.0247,33.7138,,0
PakjeOpeninLent2025,Pakje Open in Lent 2025,Netherlands,2025-12-06,2025,12,6,5.851153,51.865335,,0
PalacioDelCubo2013,Palacio del Cubo 2013,Peru,2013-10-26,2013,10,26,-77.082599,-12.003306,,0
PalaciodelCubo2019,Palacio del Cubo 2019,Peru,2019-11-16,2019,11,16,-77.082787,-12.002952,,0
PaladiamanteOpen2022,Paladiamante Open 2022,Italy,2022-01-22,2022,1,22,8.904615,44.452374,,0
PalaghiaccioOpen2015,Palaghiaccio Open 2015,Switzerland,2015-05-10,2015,5,10,8.96788,46.350812,,0
Palais10Open2025,Palais'10Open 2025,France,2025-11-08,2025,11,8,2.258945,48.713668,,0
PalaisOpen2024,Palais'Open 2024,France,2024-09-21,2024,9,21,2.258983,48.713717,,0
PalenciaconPdePyraminx2026,Palencia con P de Pyraminx 2026,Spain,2026-02-28,2026,2,28,-4.52004,42.008538,,0
PalestineAlrowwad2023,Palestine Alrowwad 2023,Palestine,2023-10-06,2023,10,6,35.19853,31.71935,,0
